Study_midyear,Country,Region,Site_name,Species,Biome,Leaf_habit,Soil_drainage,MAT,MAP,Species_traducida
2012.0,China,Gansu,Wuwei,"Triticum, zea mays",Temperate,Deciduous,Dry,7.2,150.0,"Triticum, zea mays"
2012.0,Japan,Hokkaido University,Sapporo,Quercus crispula,Temperate,Deciduous,Dry,6.3,1051.0,Quercus crispula
2012.0,USA,North Carolina,Coastal Plain,"Pinus, Panicum virgatum L.",Temperate,Deciduous,Dry,17.3,1259.0,"Pinus, Panicum virgatum L."
2012.5,Signapore,North Singapore,Singtel-Kranji Radio Transmission Station,Axonopus compressus,Tropical,Deciduous,Dry,27.4,2358.0,Axonopus compressus
2012.5,China,Shandong,Yucheng Comprehensive Experiment Station of China Academy of Science,Triticum aestivum,Temperate,Deciduous,Dry,13.4,567.0,Trigo
2012.5,China,Shandong,Yucheng Comprehensive Experiment Station of China Academy of Science,Triticum aestivum,Temperate,Deciduous,Dry,13.4,567.0,Trigo
2012.5,China,Shandong,Yucheng Comprehensive Experiment Station of China Academy of Science,Triticum aestivum,Temperate,Deciduous,Dry,13.4,567.0,Trigo
2012.5,China,Shandong,Yucheng Comprehensive Experiment Station of China Academy of Science,Triticum aestivum,Temperate,Deciduous,Dry,13.4,567.0,Trigo
2012.5,USA,California,Desert Agricuture,Mixed,Mediterranean,Evergreen,Dry,23.9,103.0,Mixed
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,USA,California,Desert Lawn,Cynodon dactylon,Mediterranean,Evergreen,Dry,23.9,103.0,Cynodon dactylon
2012.5,China,Great Khingan Mountains,National Field Research Station of Daxing'anling Forest Ecosystem,Larix gmelinii,Boreal,Evergreen,Dry,-5.4,500.0,Larix gmelinii
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,China,Inner Mongolia,Duolun County,"Carex tristachya, Leymus chinensis",Temperate,Deciduous,Dry,1.6,385.5,"Carex tristachya, Leymus chinensis"
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,Signapore,North Singapore,Singtel-Kranji Radio Transmission Station,Axonopus compressus,Tropical,Deciduous,Dry,27.4,2358.0,Axonopus compressus
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0,Quercus aliena
2012.5,USA,California,Desert Lawn,Cynodon dactylon,Mediterranean,Evergreen,Dry,23.9,103.0,Cynodon dactylon
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0,"Pinus tabuliformis, Quercus wutaishanica"
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0,"Pinus tabuliformis, Quercus wutaishanica"
2012.5,China,Shanxi,Taiyuan,"Pinus tabuliformis, Quercus wutaishanica",Temperate,Evergreen,Dry,11.0,600.0,"Pinus tabuliformis, Quercus wutaishanica"
2012.5,Japan,Yamanashi,Fuji Hokuroku Flux Observation Site,Larix kaempferi,Temperate,Deciduous,Dry,8.6,1848.0,Larix kaempferi
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,China,Shaanxi,Wangdonggou,Robinia pseudoacacia; Rubus parvifolius,Temperate,Deciduous,Dry,9.4,560.0,Robinia pseudoacacia; Rubus parvifolius
2012.5,China,Inner Mongolia,Duolun County,"Carex tristachya, Leymus chinensis",Temperate,Deciduous,Dry,1.6,385.5,"Carex tristachya, Leymus chinensis"
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0,Quercus aliena
2012.5,China,Shanxi,Taiyue Mountain Ecosystem Research Station,Pinus tabulaeformis,Temperate,Deciduous,Dry,9.9,548.0,Pinus tabulaeformis
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0,Hordeum vulgare L.
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0,Hordeum vulgare L.
2012.5,China,Gansu,Loss Plateu,Stipa bungeana ,Temperate,Deciduous,Dry,7.4,383.0,Stipa bungeana 
2012.5,China,Gansu,Loss Plateu,Stipa bungeana ,Temperate,Deciduous,Dry,7.4,383.0,Stipa bungeana 
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0,Stipa krylovii
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0,Stipa krylovii
2012.5,USA,Alaska,Selawik River,Eriophorum vaginatun,Arctic,Evergreen,Wet,-5.67,256.0,Eriophorum vaginatun
2012.5,USA,Alaska,Selawik River,Picea mariana,Arctic,Evergreen,Dry,-5.67,256.0,Picea mariana
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0,Eriogonum fasciculatum
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0,Eriogonum fasciculatum
2012.5,USA,California,Desert Lawn,Cynodon dactylon,Mediterranean,Evergreen,Dry,23.9,103.0,Cynodon dactylon
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0,Quercus aliena
2012.5,China,Henan Province,Baotianman Nature Reserve,Quercus aliena,Temperate,Deciduous,Dry,15.1,894.0,Quercus aliena
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica
2012.5,USA,California,Coastal wildland,Eriogonum fasciculatum,Mediterranean,Evergreen,Dry,17.0,300.0,Eriogonum fasciculatum
2012.5,Zimbabwe,Marondera,Chiota,Julbernadia globiflora,Subtropical,Deciduous,Dry,18.6,750.0,Julbernadia globiflora
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0,Hordeum vulgare L.
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0,Hordeum vulgare L.
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9,Kobresia humilis
2012.5,Italy,Viterbo,University of Tuscia,Hordeum vulgare L.,Mediterranean,Deciduous,Dry,14.0,752.0,Hordeum vulgare L.
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9,Kobresia humilis
2012.5,Zimbabwe,Marondera,Chiota,Syzygium huillense; Hyperrhenia spp.,Subtropical,Deciduous,Dry,18.6,750.0,Syzygium huillense; Hyperrhenia spp.
2012.5,Zimbabwe,Marondera,Chiota,Andropogon spp.; Conyla banariensis; Euphorbia spp.; Paspalum urvillei; Senecio strictifolius;Drosera spp.,Subtropical,Deciduous,Wet,18.6,750.0,Andropogon spp.; Conyla banariensis; Euphorbia spp.; Paspalum urvillei; Senecio strictifolius;Drosera spp.
2012.5,China,Heilongjiang,Liangshui National Reserve,Abies nephrolepis,Temperate,Evergreen,Dry,-0.3,676.0,Abies nephrolepis
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9,Kobresia humilis
2012.5,China,Shaanxi,Wangdonggou,Bothriochloa ischaemum; Artemisia argyi,Temperate,Deciduous,Dry,9.4,560.0,Bothriochloa ischaemum; Artemisia argyi
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0,Larrea tridentata
2012.5,China,Shaanxi,Wangdonggou,Zea mays,Temperate,Deciduous,Dry,9.4,560.0,Maíz
2012.5,USA,Alaska,Selawik Slump Area,Eriophorum vaginatun,Tundra,Deciduous,Dry,-5.67,256.0,Eriophorum vaginatun
2012.5,China,Ningxia,Yanchi,Artemisia ordosical,Temperate,Deciduous,Dry,8.1,292.0,Artemisia ordosical
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0,Artemisia ordosica
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0,Artemisia ordosica
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii"
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0,Larrea tridentata
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,USA,California,Desert Agricuture,Mixed,Mediterranean,Evergreen,Dry,23.9,103.0,Mixed
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii"
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii"
2012.5,Malaysia,Saratok,MARDI,Ananas comosus,Tropical,Deciduous,Wet,27.9,3749.0,Ananas comosus
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,China,Yangtze River source,Beilu River Research Station,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii",Boreal,Deciduous,Dry,-5.1,294.5,"Kobresia capillifolia, Kobresia pygmaea, Carex moorcroftii"
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0,Maíz
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0,Maíz
2012.5,USA,California,Desert Agricuture,Mixed,Mediterranean,Evergreen,Dry,23.9,103.0,Mixed
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0,Maíz
2012.5,USA,California,Desert Wildland,Larrea tridentata,Mediterranean,Evergreen,Dry,23.9,103.0,Larrea tridentata
2012.5,China,Liaoning Province,Huantai Agroecosystem Experimental Station,Zea mays,Temperate,Deciduous,Dry,12.4,600.0,Maíz
2012.5,USA,North Dakota,Mandan,Medicago sativa,Temperate,Deciduous,Dry,10.0,412.0,Medicago sativa
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,USA,Maine,Bangor,Picea rubens,Temperate,Evergreen,Wet,5.5,1000.0,Picea rubens
2012.5,Canada,Alberta,Wandering River,Sphagnum fuscum,Temperate,Deciduous,Wet,11.7,382.0,Sphagnum fuscum
2012.5,China,Heilongjiang,Gulian Forest Farm,Larix gmelinii,Temperate,Deciduous,Dry,-5.5,460.8,Larix gmelinii
2012.5,Italy,Pisa,Migliarino-San Rossore-Massaciuccoli Park,"Abutilon theophrasti, Amaranthus retroflexus, Artium lappa",Mediterranean,Deciduous,Dry,14.8,945.0,"Abutilon theophrasti, Amaranthus retroflexus, Artium lappa"
2012.5,Italy,Pisa,Migliarino-San Rossore-Massaciuccoli Park,Zea mays,Mediterranean,Deciduous,Dry,14.8,945.0,Maíz
2012.5,USA,Alaska,Selawik Slump Area,Piceamariana,Tundra,Evergreen,Dry,-5.67,256.0,Piceamariana
2012.5,China,Shaanxi,Wangdonggou,Malus pumila,Temperate,Deciduous,Dry,9.4,560.0,Malus pumila
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Populus deltoides,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Great Khingan Mountains,National Field Research Station of Daxing'anling Forest Ecosystem,"Betula platyphylla, Populus davidiana",Boreal,Deciduous,Dry,-5.4,500.0,"Betula platyphylla, Populus davidiana"
2012.5,China,Loess,Shouyang Dryland Farming Experimental Station,Zea Mays L.,Temperate,Deciduous,Dry,8.2,474.5,Zea Mays L.
2012.5,China,Heilongjiang,Gulian Forest Farm,Betula platyphylla,Temperate,Deciduous,Dry,-5.5,460.8,Betula platyphylla
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Hubei,Huazhong Agricultural University Research Farm,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0,Arroz
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Thuja occidentalis,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Juglans nigra,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,China,Qinghai Province,Haibei Alpine Medow Ecosystem Research Station,Kobresia humilis,Temperate,Deciduous,Dry,-1.3,350.9,Kobresia humilis
2012.5,China,Hubei,Huazhong Agricultural University Research Farm,"Oryza sativa, Brassica napus",Subtropical,Deciduous,Wet,17.8,1361.0,Arroz
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0,Maíz
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0,Maíz
2012.5,China,Gansu,Semiarid Ecosystem Research Station of Loess Plateau,Zea mays,Temperate,Deciduous,Dry,6.75,371.0,Maíz
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0,Stipa krylovii
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6,Populus tremuloides
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6,Populus tremuloides
2012.5,Canada,Alberta,Athabasca oil sand ,Populus tremuloides,Boreal,Deciduous,Dry,0.9,418.6,Populus tremuloides
2012.5,China,Heilongjiang,Gulian Forest Farm,Betula platyphylla,Temperate,Deciduous,Dry,-5.5,460.8,Betula platyphylla
2012.5,China,Heilongjiang,Gulian Forest Farm,Larix gmelinii,Temperate,Deciduous,Dry,-5.5,460.8,Larix gmelinii
2012.5,United Kingdom,Lincolnshire,Lincoln,Miscanthus,Temperate,Deciduous,Dry,9.9,605.0,Miscanthus
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0,Artemisia ordosica
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Deciduous,Dry,8.1,292.0,Artemisia ordosica
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Quercus rubra,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,Canada,Ontario,University of Guelph Agroforestry Research Station,Glycine max; Picea abies,Temperate,Deciduous,Dry,7.2,833.0,Soya
2012.5,Indonesia,Central Kalimantan,DL,"Stenochlaena palustis, Lygodium, Polypodium, Pteris",Temperate,Deciduous,Dry,26.2,2540.0,"Stenochlaena palustis, Lygodium, Polypodium, Pteris"
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0,Stipa krylovii
2012.5,China,Jiangsu,Longwang Mountain,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica,Subtropical,Mixed,Dry,15.6,1100.0,Celtis sinensis; Liquidambar formosana; Castanopsis sclerophylla; Pinus massoniana; Pistacia chinensis; Lagerstroemia indica
2012.5,China,Mongolia,Duolun County,Stipa krylovii,Temperate,Evergreen,Dry,2.26,380.0,Stipa krylovii
2012.5,China,Shaanxi,Changwu Station,Robinia pseudoacacia,Temperate,Deciduous,Dry,9.4,580.0,Robinia pseudoacacia
2012.5,China,Ningxia,Yanchi Research Station,Artemisia ordosica,Temperate,Evergreen,Dry,8.1,292.0,Artemisia ordosica
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6,Hedysarum scoparium
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6,Hedysarum scoparium
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8,Pinus massoniana
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8,Pinus massoniana
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8,Pinus massoniana
2012.5,China,Chongqin,Jinyun Mountain,Pinus massoniana,Subtropical,Evergreen,Dry,13.6,1611.8,Pinus massoniana
2012.5,China,Hebei,Guyuan,"Avena nuda, Linum",Temperate,Deciduous,Dry,1.0,400.0,"Avena nuda, Linum"
2012.5,China,Hebei,Guyuan,Leymus chinensis ,Temperate,Deciduous,Dry,1.0,400.0,Leymus chinensis 
2012.5,Switzerland,Swiss Alps,Nant Valley,Rumicion alpini,Boreal,Deciduous,Dry,6.0,1800.0,Rumicion alpini
2012.5,China,Inner Mongolia,Tengger Desert,Hedysarum scoparium,Mediterranean,Deciduous,Dry,9.6,186.6,Hedysarum scoparium
2012.5,China,Hebei,Guyuan,Leymus chinensis ,Temperate,Deciduous,Dry,1.0,400.0,Leymus chinensis 
2012.5,Switzerland,Swiss Alps,Nant Valley,Petasition,Boreal,Deciduous,Dry,6.0,1800.0,Petasition
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0,Secale cereale
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0,Secale cereale
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0,Secale cereale
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0,Secale cereale
2012.5,USA,Michigan,Mason Research Farm,Secale cereale,Temperate,Deciduous,Dry,13.0,977.0,Secale cereale
2012.5,Turkey,Istanbul Province,Istanbul University,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4,Carpinus betulus
2012.5,Turkey,Istanbul Province,Istanbul University,Carpinus betulus,Mediterranean,Evergreen,Dry,12.7,1111.4,Carpinus betulus
2012.5,China,Mongolia,Damao County,Stipa klemenzii,Temperate,Evergreen,Dry,4.21,256.0,Stipa klemenzii
2012.5,Canada,Ontario,"Chapleau, jack pine stand",Picea mariana [Mill.] Britton,Boreal,Evergreen,Dry,2.0,827.0,Picea mariana [Mill.] Britton
2012.5,USA,Michigan,Kellogg Biological Station,Secale cereale,Temperate,Deciduous,Dry,10.0,1027.0,Secale cereale
