Entry_date,Duplicate_record,Quality_flag,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_interval,Annual_coverage,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes
2008-10-04,,,New Zealand,,Balmoral Forest plantation,NZ-BFP,1996.0,1.0,-42.87,172.75,198.0,,,,0.0,Pinus radiata,Temperate,Forest,Managed,Balmoral stony sandy loam,Dry,,,,,,10.8,547.0,,9.9,532.0,,,370.0,,49.0,,,,,,,,,,,,,1690.0,1190.0,500.0,880.0,,,200.0,,110.0,200.0,310.0,,,,,,,3400.0,,,4300.0,65.0,Good refs on problems w/ static alkali technique
2008-10-04,,,New Zealand,,Balmoral Forest plantation,NZ-BFP,1997.0,1.0,-42.87,172.75,198.0,,,,0.0,Pinus radiata,Temperate,Forest,Managed,Balmoral stony sandy loam,Dry,,,,,,10.8,640.0,,9.5,715.0,,,440.0,,49.0,,,,,,,,,,,,,1840.0,1120.0,720.0,1060.0,,,200.0,,110.0,200.0,310.0,,,,,,,3400.0,,,4300.0,65.0,Good refs on problems w/ static alkali technique
2008-10-04,,,USA,Alaska,Barrow,US-ALB,1970.5,2.0,71.3,-156.67,,,,,,Mix,Arctic,Shrubland,Natural,,Wet,,,,,,-12.6,132.0,,,,,,62.0,,,,40.0,22.0,0.65,,,,,,,,,,,,91.0,47.0,44.0,44.0,,30.0,0.0,30.0,,,,,75.0,,251.0,,18992.0,18992.0,,
2008-10-04,,,USA,Alaska,Bonanza Creek,US-BOC-CKHNP,2001.0,1.5,64.8,-147.87,580.0,,,,110.0,Picea mariana,Boreal,Forest,Natural,Loess,Dry,,,,,,-3.3,269.0,,,,10.0,0.42,296.0,,,,135.0,161.0,0.46,,,,0.19,,,,,,,,,47.1,,,,48.0,,,,,,4430.0,,,,,,,,
2008-10-05,,,USA,Alaska,Bonanza Creek,US-BOC-CKMDP,2001.0,1.5,64.8,-147.87,184.0,,,,75.0,Picea mariana,Boreal,Forest,Natural,Loess,Dry,,,,,,-3.3,269.0,,,,10.0,0.42,206.0,,,,34.0,172.0,0.17,,,,0.29,,,,,,,,,55.7,,,,58.0,,,,,,3395.0,,,,,,,,
2008-10-05,,,USA,Alaska,Bonanza Creek,US-BOC-ICKLSP,2001.0,1.5,64.8,-147.87,124.0,,,,120.0,Picea mariana,Boreal,Forest,Natural,Loess,Dry,,,,,,-3.3,269.0,,,,10.0,0.42,192.0,,,,28.0,164.0,0.15,,,,0.29,,,,,,,,,50.9,,,,41.0,,,,,,4618.0,,,,,,,,
2008-10-05,,,France,,Hesse Forest,FR-HEF,1997.0,1.0,48.67,7.08,305.0,,,,30.0,Fagus sylvatica,Temperate,Forest,Unmanaged,Gleyic luvisol,Dry,0.85,,,,,9.2,820.0,,,,21.0,1.0,660.0,,,,264.0,396.0,0.4,,,,,,,,,,,,,,,60.0,,140.0,60.0,200.0,,5.6,,,,,,,,,,
2008-10-05,,,France,,Hesse Forest,FR-HEF,1997.0,1.0,48.67,7.08,305.0,,,,30.0,Fagus sylvatica,Temperate,Forest,Unmanaged,Gleyic luvisol,Dry,0.85,,,,,9.2,820.0,,,,20.0,0.83,660.0,,,,343.0,317.0,0.52,,,,,,,,,,,,,,,60.0,,140.0,60.0,200.0,,5.6,,,,,,,,,,
2008-10-05,,,USA,Tennessee,Oak Ridge,US-TOR-CK,1981.0,2.0,35.99,-84.29,,,,,85.0,Quercus spp.,Temperate,Forest,Natural,Typic Paleudults,Dry,,,,,,14.0,1500.0,,,,30.0,1.0,529.0,,,,504.0,25.0,0.95,,,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,3300.0,45.0,
2008-10-05,,,USA,Tennessee,Oak Ridge,US-TOR-RR,1981.0,2.0,35.99,-84.29,,Clearcut,,,0.0,Quercus spp.,Temperate,Forest,Natural,Typic Paleudults,Dry,,,,,,14.0,1500.0,,,,30.0,1.0,483.0,,,,441.0,42.0,0.91,,,,,,,,,,,,,,,,,0.0,,,,,,,60.0,,,,,3300.0,45.0,
2008-10-05,,,USA,Tennessee,Oak Ridge,US-TOR-RL,1981.0,2.0,35.99,-84.29,,Clearcut,,,0.0,Quercus spp.,Temperate,Forest,Natural,Typic Paleudults,Dry,,,,,,14.0,1500.0,,,,30.0,1.0,492.0,,,,459.0,33.0,0.93,,,,,,,,,,,,,,,,,0.0,,,,,,,60.0,,,,,3300.0,45.0,
2008-10-05,,,USA,Michigan,,US-NIC,2002.0,3.0,46.0,-88.0,,,,,13.0,Pinus banksiana,Temperate,Forest,Natural,Rubicon series sand,Dry,,,,,,5.0,825.0,,,,14.0,0.33,,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,0.9,16.3,,210.0,,,,,,,
2008-10-05,,,Brazil,Pará,Paragominas,BR-PAR,1995.0,1.0,-2.98,-47.52,,,,,,Mix,Tropical,Forest,Natural,Kaolinitic yellow Latosols,Dry,,,,,,,1750.0,,,,90.0,1.0,2400.0,,,,1510.0,890.0,0.63,,,,,,,,,,,,,,,280.0,,450.0,280.0,730.0,,,,,,,,,,10200.0,,": Check Davidson 1995 (#932), same site"
2008-10-05,,,USA,North Carolina,Coweeta,US-COW-F1,1997.0,1.0,35.08,-85.5,768.0,,,,75.0,Liriodendron tulipifera,Temperate,Forest,Natural,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,16160.0,,,,47.0,,15430.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-F2,1997.0,1.0,35.08,-85.5,768.0,,,,75.0,Quercus prinus,Temperate,Forest,Natural,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,18100.0,,,,23.0,,24060.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-F3,1997.0,1.0,35.08,-85.5,768.0,,,,75.0,Acer rubrum,Temperate,Forest,Natural,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,14790.0,,,,74.0,,20580.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-F4,1997.0,1.0,35.08,-85.5,768.0,,,,75.0,Liriodendron tulipifera,Temperate,Forest,Natural,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,11760.0,,,,39.0,,12980.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-P1,1997.0,1.0,35.08,-85.5,768.0,,,,,Festuca-Panicum mix,Temperate,Grassland,Managed,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,160.0,,,,63.0,,13180.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-P2,1997.0,1.0,35.08,-85.5,768.0,,,,,Festuca-Panicum mix,Temperate,Grassland,Managed,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,240.0,,,,39.0,,12060.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-P3,1997.0,1.0,35.08,-85.5,768.0,,,,,Festuca-Panicum mix,Temperate,Grassland,Managed,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,140.0,,,,71.0,,21180.0,,
2008-10-06,,,USA,North Carolina,Coweeta,US-COW-P4,1997.0,1.0,35.08,-85.5,768.0,,,,,Festuca-Panicum mix,Temperate,Grassland,Managed,Saunook complex,Dry,,,,,,12.9,1796.0,,,,1.1,1.0,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,220.0,,,,28.0,,12170.0,,
2008-10-06,,Q01,Israel,,Yatir,IL-YAT,2000.5,1.0,31.35,35.05,,,,,37.0,Pinus halepensis,Mediterranean,Forest,Managed,Rendzina,Dry,,,,,,22.0,270.0,,,,14.0,1.0,192.0,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,1400.0,,,,,,3700.0,,Estimating Rs from figure
2008-10-06,,,Canada,Saskatchewan,BOREAS SSA-OBS,CA-BSO-MID,1998.5,2.0,53.99,-105.12,,,,,118.0,Picea mariana,Boreal,Forest,Natural,Clay-sand,Medium,,,,,,,,,,,40.0,1.0,564.0,,,,124.0,440.0,0.22,,,,,,,,,,,,399.5,155.0,244.5,117.5,,56.0,117.5,173.5,,5.6,30.0,6900.0,,,1070.0,40.0,3350.0,39036.0,,
2008-10-06,,,Canada,Saskatchewan,BOREAS SSA-BSSP,CA-BSO-WET,1998.5,2.0,53.99,-105.12,,,,,118.0,Picea mariana,Boreal,Forest,Natural,Clay-sand,Wet,,,,,,,,,,,40.0,1.0,319.0,,,,54.0,265.0,0.17,,,,,,,,,,,,138.0,48.0,90.0,86.0,,56.0,86.0,142.0,,5.6,30.0,1930.0,,,270.0,40.0,8440.0,39036.0,,
2008-10-07,,,Sweden,,Norunda-N,SE-NON,1999.0,1.0,60.08,17.5,45.0,,,,34.0,Picea abies,Boreal,Forest,Natural,Dystric Regosol,Dry,,,,,,5.5,527.0,,,,30.0,0.5,98.0,,,,29.0,69.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,
2008-10-07,,,Sweden,,Norunda-SW,SE-NSW,1999.0,1.0,60.08,17.5,45.0,,,,50.0,Picea abies,Boreal,Forest,Natural,Dystric Regosol,Dry,,,,,,5.5,527.0,,,,30.0,0.5,149.0,,,,49.0,100.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,,,,
2008-10-07,,Q01,USA,Oregon,Metiolus-Y,US-MET-SITEY,1999.0,1.0,44.5,-121.52,,,,,14.0,Pinus ponderosa,Temperate,Forest,Unmanaged,Ultic haploxeralfs sandy loam,Dry,,,65.0,25.0,10.0,7.5,552.0,,,,30.0,1.0,519.0,68.0,50.0,,265.0,248.0,0.52,,,,,,,,,,,,,,,150.0,,50.0,150.0,200.0,,1.0,,,,,,,,,,R10 estimated from figure
2008-10-07,,,USA,Oregon,Metiolus-O,US-MET-SITEO,1999.0,1.0,44.42,-121.51,,,,,250.0,Pinus ponderosa,Temperate,Forest,Natural,Alfic vitrixerand sandy loam,Dry,,,62.0,30.0,8.0,8.1,524.0,,,,30.0,1.0,499.0,32.0,62.0,,235.0,276.0,0.46,,,,,,,,,,,,408.0,136.0,272.0,141.0,,132.0,141.0,273.0,,2.1,,,,,,,,,,
2008-10-07,,Q01,USA,Oregon,Metiolus-Y,US-MET-SITEY,2000.0,1.0,44.5,-121.52,,,,,14.0,Pinus ponderosa,Temperate,Forest,Unmanaged,Ultic haploxeralfs sandy loam,Dry,,,65.0,25.0,10.0,7.5,552.0,,,,30.0,1.0,427.0,80.0,50.0,,265.0,248.0,0.52,,,,,,,,,,,,,,,150.0,,50.0,150.0,200.0,,1.0,,,,,,,,,,R10 estimated from figure
2008-10-07,,,USA,Oregon,Metiolus-O,US-MET-SITEO,2000.0,1.0,44.42,-121.51,,,,,250.0,Pinus ponderosa,Temperate,Forest,Natural,Alfic vitrixerand sandy loam,Dry,,,62.0,30.0,8.0,8.1,524.0,,,,30.0,1.0,597.0,45.0,62.0,,275.0,322.0,0.46,,,,,,,,,,,,408.0,136.0,272.0,141.0,,132.0,141.0,273.0,,2.1,,,,,,,,,,
2008-10-07,,Q01,USA,Oregon,Metiolus-Y,US-MET-SITEY,2001.0,1.0,44.5,-121.52,,,,,14.0,Pinus ponderosa,Temperate,Forest,Unmanaged,Ultic haploxeralfs sandy loam,Dry,,,65.0,25.0,10.0,7.5,552.0,,,,30.0,1.0,505.0,38.0,50.0,,265.0,248.0,0.52,,,,,,,,,,,,,,,150.0,,50.0,150.0,200.0,,1.0,,,,,,,,,,R10 estimated from figure
2008-10-07,,,USA,Oregon,Metiolus-O,US-MET-SITEO,2001.0,1.0,44.42,-121.51,,,,,250.0,Pinus ponderosa,Temperate,Forest,Natural,Alfic vitrixerand sandy loam,Dry,,,62.0,30.0,8.0,8.1,524.0,,,,30.0,1.0,483.0,68.0,62.0,,235.0,276.0,0.46,,,,,,,,,,,,408.0,136.0,272.0,141.0,,132.0,141.0,273.0,,2.1,,,,,,,,,,
2008-10-07,,,USA,Oregon,Metiolus-O,US-MEO,1996.5,1.0,44.42,-121.51,,,,,250.0,Pinus ponderosa,Temperate,Forest,Natural,Alfic vitrixerand sandy loam,Dry,,,,,,8.1,600.0,,,,14.0,1.0,683.0,,,,277.0,406.0,0.41,,,,,,,,,,898.7,324.0,413.0,,,,,202.5,,,,1.5,,,,,,,,4710.0,,
2008-10-07,,,Canada,Saskatchewan,BOREAS SSA-OBS,CA-BSO,1999.0,1.0,53.99,-105.12,,,,,116.0,Picea mariana,Boreal,Forest,Natural,Clay-sand,Dry,,,,,,1.5,405.0,,,,,,592.0,,,,143.0,449.0,0.24,,,,,,,,,,,,140.0,110.0,117.5,117.5,,56.0,117.5,173.5,,3.3,31.5,,5500.0,,1860.0,280.0,,39040.0,,
2008-10-07,,,USA,Tennessee,Oak Ridge,US-OAR,1999.0,1.0,35.99,-84.29,,,,,55.0,Quercus alba,Temperate,Forest,Natural,Typic Paleudults,Dry,,,,,,14.0,1400.0,,,,,,753.0,,,,395.0,359.0,0.52,,,,,,,,,,,,189.0,150.0,39.0,39.0,,360.0,39.0,399.0,,4.9,20.1,,16250.0,,6300.0,,,5570.0,,
2008-10-07,,,Brazil,,Manaus,BR-MAN,1999.0,1.0,-2.58,-50.1,,,,,,Mix,Tropical,Forest,Natural,,Dry,,,,,,26.0,2200.0,,,,,,1650.0,,,,680.0,970.0,0.41,,,,,,,,,,,,230.0,170.0,60.0,60.0,,700.0,60.0,760.0,,5.5,29.0,,35000.0,,2600.0,3800.0,,16200.0,,
2008-10-07,,,USA,Virginia,Sweet Hall,US-SWH,2002.0,1.0,37.57,-76.83,,,,,,Mix,Temperate,Wetland,Natural,Organic,Wet,,,,,,16.9,1162.0,,,,,,1135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-07,,,USA,Massachusetts,Harvard Forest-Prospect Hill,US-HFP,1996.0,1.0,42.9,-72.3,,,,,60.0,Quercus rubra; Acer rubrum; Tsuga canadensis; Pinus strobus,Temperate,Forest,Natural,Typic Dystrochrept,Dry,,,,,,6.0,1172.0,,,,21.0,1.0,840.0,,,,270.0,570.0,0.32,,,,,,,,,,,,,,,415.3,,363.2,415.3,778.5,,,,,,,,,2020.0,8800.0,,
2008-10-08,,,New Zealand,,Maruia,NZ-MAR,1991.0,1.5,-42.22,172.25,400.0,,,,,Nothofagus,Temperate,Forest,Natural,Typic Haplorthod,Dry,0.6,,,,,9.8,2000.0,,9.8,1520.0,60.0,1.0,650.0,,,,150.0,501.0,0.23,,,,,,,,,,,,,,,512.0,,288.0,512.0,800.0,,,,,,,,,295.0,16100.0,,
2008-10-08,,Q02,USA,Missouri,Tucker,US-TMS,1975.0,1.0,38.9,-92.33,,,,,,Andropogon gerardi; Andropogon scoparius,Temperate,Grassland,Natural,Loess over claypan,Dry,,,,,,12.2,1000.0,,,,,,452.0,,,,153.0,299.0,0.34,,,,,,,,,,,,450.0,215.0,235.0,205.0,,193.0,235.0,428.0,,,,,408.0,,801.0,801.0,10750.0,,,Most NPP and stocks values from Buyanovsky (#461)
2008-10-08,,Q02,USA,Alaska,Barrow,US-BAR,1971.0,1.0,71.3,-156.67,,,,,,Mix,Arctic,Shrubland,Natural,Organic,Wet,,,,,,-12.6,132.0,,,,,,53.0,,,,40.0,13.0,0.75,,,,,,,,,,,,91.0,47.0,44.0,,,,,,,,,,,,,228.0,,,,Using Chapin NPP data; R10 not given because outside of model range
2008-10-08,,,Sweden,,Åheden,SE-AHE,2000.0,1.0,64.23,19.77,,,,,50.0,Pinus sylvestris,Boreal,Forest,Natural,Weakly podzolized sandy silt,Dry,,,,,,1.0,600.0,,,,15.0,0.42,275.0,,,,149.0,127.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-08,,Q10,USA,California,Jasper Ridge,US-JSR,1994.0,1.0,37.4,-122.23,,,,,1.0,Various,Temperate,Grassland,Natural,,Dry,,,,,,14.0,511.0,,,,,,323.0,,,,179.0,144.0,0.55,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,2200.0,,grassland; methodology correct?
2008-10-08,,,Japan,,Tsukuba Science City,JP-TSC-RB,1987.0,3.0,36.13,140.17,28.0,,,,1.0,Oryza sativa; Hordeum vulgare,Temperate,Agriculture,Managed,,Dry,,,,,,13.1,1202.0,,,,21.0,0.5,,,,,,716.0,,,,,,,,,,1070.1,,-378.2,617.0,,,,,,,,,,,,,,,,,,,
2008-10-08,,,Japan,,Tsukuba Science City,JP-TSC-PW,1987.0,3.0,36.13,140.17,28.0,,,,1.0,Arachis hypogaea; Triticum aestivum,Temperate,Agriculture,Managed,,Dry,,,,,,13.1,1202.0,,,,21.0,0.5,,,,,,798.0,,,,,,,,,,1315.5,,-415.5,627.0,,,,,,,,,,,,,,,,,,,
2008-10-08,,,Japan,,Tsukuba Science City,JP-TSC-CI,1987.0,3.0,36.13,140.17,28.0,Fertilized,Manure,,1.0,Zea mays; Lolium multiflorum,Temperate,Agriculture,Managed,,Dry,,,,,,13.1,1202.0,,,,21.0,0.5,,,,,,1050.0,,,,,,,,,,2910.2,,-630.2,1358.0,,,,,,,,,,,,,,,,,,,
2008-10-08,,,USA,Missouri,UM Prairie Station,US-UPS,1969.0,1.8,38.95,-91.94,,,,,,Andropogon gerardi; Andropogon scoparius,Temperate,Grassland,Natural,,Dry,,,,,,12.8,1000.0,,,,2.5,1.0,457.0,,,,183.0,274.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-08,,Q10,Germany,,Kiel Ecosystem Research Center,DE-KER,1992.0,1.0,54.1,10.23,,,,,45.0,Alnus glutinosa,Temperate,Forest,Natural,,Medium,,23.0,,,,8.1,575.0,,,,0.1,1.0,1754.0,,,,1234.0,520.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extremely high annual Rs for biome
2008-10-09,,,Benin,,Ouidah,BJ-OUI,1993.0,1.0,6.38,2.13,,,,,20.0,Elaeis guineensis,Tropical,Forest,Managed,Ferrasol,Dry,1.5,,,,,27.0,950.0,,,,0.04,1.0,1610.0,,,,1111.0,499.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-09,,,USA,North Carolina,SETRES,US-SET-CK,1995.5,1.0,34.63,-79.2,,,,,11.0,Pinus taeda,Temperate,Forest,Managed,Psammentic Hapludult,Dry,,,,,,17.0,1210.0,,,,30.0,1.0,1263.0,,,,663.0,600.0,0.52,,,,,,,,,,,100.0,500.0,,,,,,,,,,,,,,,36.0,,,,
2008-10-09,,,USA,North Carolina,SETRES,US-SET-IRG,1995.5,1.0,34.63,-79.2,,Irrigated,,,11.0,Pinus taeda,Temperate,Forest,Managed,Psammentic Hapludult,Dry,,,,,,17.0,1210.0,,,,30.0,1.0,1489.0,,,,745.0,744.0,0.5,,,,,,,,,,,109.0,635.0,,,,,,,,,,,,,,,36.0,,,,
2008-10-09,,,USA,North Carolina,SETRES,US-SET-FERT,1995.5,1.0,34.63,-79.2,,Fertilized,,,11.0,Pinus taeda,Temperate,Forest,Managed,Psammentic Hapludult,Dry,,,,,,17.0,1210.0,,,,30.0,1.0,1293.0,,,,942.0,351.0,0.73,,,,,,,,,,,-669.0,1020.0,,,,,,,,,,,,,,,36.0,,,,
2008-10-09,,,USA,North Carolina,SETRES,US-SET-IRGFERT,1995.5,1.0,34.63,-79.2,,"Irrigated, fertilized",,,11.0,Pinus taeda,Temperate,Forest,Managed,Psammentic Hapludult,Dry,,,,,,17.0,1210.0,,,,30.0,1.0,1576.0,,,,1062.0,514.0,0.67,,,,,,,,,,,-721.0,1235.0,,,,,,,,,,,,,,,36.0,,,,
2008-10-09,,,United Kingdom,England,Rothamsted,GB-ROT,1962.0,2.0,51.81,-0.36,,,,10.0,1.0,Mix,Temperate,Agriculture,Managed,,Dry,,,,,,10.0,687.0,,,,4.5,1.0,400.0,,,,194.0,206.0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400.0,,
2008-10-09,,,Canada,Quebec,Schefferville-string,CA-SCH-STRING,1987.0,1.0,54.8,-66.82,,,,,,Mix,Boreal,Wetland,Natural,Organic,Wet,,,,,,0.0,791.0,,,,30.0,0.33,79.0,,,,,,,,,,,,,,,,,-38.0,75.0,,,,,,,,,,,95.0,,,,,,,,
2008-10-09,,,Canada,Quebec,Schefferville-flark,CA-SCH-FLARK,1987.0,1.0,54.8,-66.82,,,,,,Mix,Boreal,Wetland,Natural,Organic,Wet,,,,,,0.0,791.0,,,,30.0,0.33,80.0,,,,,,,,,,,,,,,,,13.0,25.0,,,,,,,,,,,21.0,,,,,,,,
2008-10-09,,,Canada,Quebec,Schefferville-pool,CA-SCH-WET,1987.0,1.0,54.8,-66.82,,,,,,Mix,Boreal,Wetland,Natural,Organic,Wet,,,,,,0.0,791.0,,,,30.0,0.33,7.0,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,4.0,,,,,,,,
2008-10-09,,,Estonia,,Väätsa,EE-VAO,2003.0,3.0,58.98,25.45,78.0,Drained,,,44.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,5.0,725.0,,,,7.0,1.0,,,,,,376.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Finland,,Vesijako,FI-VES-VATKG,2003.0,3.0,61.37,25.12,115.0,Drained,,,55.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,3.8,601.0,,,,7.0,1.0,,,,,,248.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Finland,,Vesijako,FI-VES-PTKG,2003.0,3.0,61.37,25.12,115.0,Drained,,,55.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,3.8,601.0,,,,7.0,1.0,,,,,,274.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Finland,,Vesijako,FI-VES-MTKG,2003.0,3.0,61.37,25.12,115.0,Drained,,,55.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,3.8,601.0,,,,7.0,1.0,,,,,,352.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Finland,,Vesijako,FI-VES-RHTKG,2003.0,3.0,61.37,25.12,115.0,Drained,,,55.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,3.8,601.0,,,,7.0,1.0,,,,,,481.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Finland,,Kivalo,FI-KIV,2003.0,3.0,66.35,26.62,180.0,Drained,,,70.0,Pinus sylvestris,Boreal,Forest,Managed,Organic,Medium,,,,,,1.4,538.0,,,,7.0,1.0,,,,,,515.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-10,,,Australia,,BFG Plantation-C,AU-BPC,1993.0,1.0,-35.35,148.93,630.0,,,,20.0,Pinus radiata,Temperate,Forest,Managed,Typic albaqualf,Dry,,,,,,13.0,791.0,,,,,,987.0,,,,274.0,713.0,0.28,,,,,,,,,,,,903.0,599.0,304.0,185.0,,8.4,185.0,193.4,,3.1,23.3,6000.0,,,,130.0,,,,
2008-10-10,,Q2,Canada,Saskatchewan,BOREAS SSA-OJP,CA-BSA-OJP,1994.0,1.0,53.92,-104.69,,,,,65.0,Pinus banksiana,Boreal,Forest,Natural,,Dry,,,,,,1.5,405.0,,,,,,338.0,,,,151.0,187.0,0.45,,,,,,,,,,,,229.5,114.0,115.5,104.5,,51.5,104.5,156.0,,2.5,13.0,,,,326.0,72.0,,,,Rs from Striegl et al.
2008-10-10,,Q2,Canada,Saskatchewan,BOREAS SSA-OA,CA-BSA-OA,1994.0,1.0,53.63,-106.2,,,,,67.0,Populus tremuloides,Boreal,Forest,Natural,,Dry,,,,,,1.5,405.0,,,,,,905.0,,,,314.0,591.0,0.35,,,,,,,,,,,,378.0,332.0,46.0,30.0,,123.5,30.0,153.5,,3.3,27.0,,,,530.0,164.0,,,,Rs from Striegl et al.
2008-10-10,,Q2,Canada,Saskatchewan,BOREAS SSA-OBS,CA-BSA-OBS,1994.0,1.0,53.99,-105.12,,,,,115.0,Picea mariana,Boreal,Forest,Natural,,Dry,,,,,,1.5,405.0,,,,,,564.0,,,,192.0,372.0,0.34,,,,,,,,,,,,399.5,155.0,244.5,117.5,,56.0,117.5,173.5,,5.6,36.0,,,567.0,419.0,148.0,,,,Rs from Striegl et al.
2008-10-10,,,USA,Michigan,University of Michigan Biological Station,US-UMB-6YR,2004.0,1.0,45.59,-84.72,,,,,6.0,Populus grandidentata,Temperate,Forest,Natural,Entic Hyplothods (Rubicon series),Dry,,,92.0,7.0,1.0,5.5,817.0,,,,21.0,0.58,675.0,54.0,,,385.0,290.0,0.57,,,,,,,,,,,-55.0,507.0,233.0,274.0,244.0,,68.0,,,,1.8,5.9,,,,,,,,,
2008-10-11,,,USA,Michigan,University of Michigan Biological Station,US-UMB-24YR,2004.0,1.0,45.59,-84.72,,,,,24.0,Populus grandidentata,Temperate,Forest,Natural,Entic Hyplothods (Rubicon series),Dry,,,92.0,7.0,1.0,5.5,817.0,,,,21.0,0.58,782.0,51.0,,,360.0,422.0,0.46,,,,,,,,,,,-135.0,513.0,215.0,298.0,278.0,,112.0,,,,3.0,16.3,,,,,,,,,
2008-10-11,,,USA,Michigan,University of Michigan Biological Station,US-UMB-50YR,2004.0,1.0,45.59,-84.72,,,,,50.0,Populus grandidentata,Temperate,Forest,Natural,Entic Hyplothods (Rubicon series),Dry,,,92.0,7.0,1.0,5.5,817.0,,,,21.0,0.58,782.0,72.0,,,414.0,368.0,0.53,,,,,,,,,,,-130.0,544.0,261.0,283.0,267.0,,160.0,,,,3.6,16.4,,,,,,,,,
2008-10-11,,,USA,Michigan,University of Michigan Biological Station,US-UMB-56YR,2004.0,1.0,45.59,-84.72,,,,,56.0,Populus grandidentata,Temperate,Forest,Natural,Entic Hyplothods (Rubicon series),Dry,,,92.0,7.0,1.0,5.5,817.0,,,,21.0,0.58,1090.0,65.0,,,447.0,643.0,0.41,,,,,,,,,,,-80.0,527.0,250.0,277.0,261.0,,154.0,,,,3.5,25.1,,,,,,,,,
